path_id,path_length,total_driving_time,num_drivers,break_number,event_type,event_name,latest_node_idx,latest_geo_id,cumulative_distance,cumulative_driving_time,time_with_breaks,charging_type,id
302,1195.0227272727273,14.93778409090909,1,1,B,break,0,9,0.0,0.0,0.75,fast,757
303,1279.891304347826,15.998641304347824,1,1,B,break,0,9,0.0,0.0,0.75,fast,760
304,1422.4978448275863,17.78122306034483,1,1,B,break,0,9,0.0,0.0,0.75,fast,763
305,1420.56,17.756999999999998,1,1,B,break,0,9,0.0,0.0,0.75,fast,766
306,1647.2872928176796,20.591091160220994,1,1,B,break,0,9,0.0,0.0,0.75,fast,769
307,1703.4301075268816,21.292876344086018,1,1,B,break,0,9,0.0,0.0,0.75,fast,773
308,1884.037037037037,23.55046296296296,1,1,B,break,0,9,0.0,0.0,0.75,fast,777
309,1805.59375,22.569921875,1,1,B,break,0,9,0.0,0.0,0.75,fast,782
310,2008.6756756756758,25.10844594594595,1,1,B,break,0,9,0.0,0.0,0.75,fast,787
311,1784.0273556231002,22.300341945288753,1,1,B,break,0,9,0.0,0.0,0.75,fast,792
312,1648.730909090909,20.609136363636363,1,1,B,break,0,9,0.0,0.0,0.75,fast,796
313,1467.2801120448178,18.341001400560224,1,1,B,break,0,9,0.0,0.0,0.75,fast,800
314,1194.2870528109029,14.928588160136286,1,1,B,break,0,9,0.0,0.0,0.75,fast,804
315,1511.138832997988,18.88923541247485,1,1,B,break,0,9,0.0,0.0,0.75,fast,807
317,451.41349422512474,5.64266867781406,1,1,B,break,0,10,0.0,0.0,0.75,fast,812
318,804.681219420399,10.058515242754988,1,1,B,break,0,10,0.0,0.0,0.75,fast,813
319,851.158878504673,10.639485981308413,1,1,B,break,0,10,0.0,0.0,0.75,fast,815
320,683.4540669856459,8.543175837320574,1,1,B,break,0,10,0.0,0.0,0.75,fast,817
322,524.7988165680473,6.559985207100591,1,1,B,break,0,10,0.0,0.0,0.75,fast,819
323,689.2275396359365,8.615344245449206,1,1,B,break,0,10,0.0,0.0,0.75,fast,820
324,643.9719251336899,8.049649064171124,1,1,B,break,0,10,0.0,0.0,0.75,fast,821
325,751.1537408759124,9.389421760948904,1,1,B,break,0,10,0.0,0.0,0.75,fast,822
326,920.4618181818182,11.505772727272728,1,1,B,break,0,10,0.0,0.0,0.75,fast,824
327,1118.9303797468356,13.986629746835444,1,1,B,break,0,10,0.0,0.0,0.75,fast,826
328,1207.0941704035874,15.088677130044843,1,1,B,break,0,10,0.0,0.0,0.75,fast,829
329,1315.8393939393939,16.447992424242422,1,1,B,break,0,10,0.0,0.0,0.75,fast,832
330,1491.4687499999998,18.643359374999996,1,1,B,break,0,10,0.0,0.0,0.75,fast,835
331,1467.8307692307692,18.347884615384615,1,1,B,break,0,10,0.0,0.0,0.75,fast,839
332,1580.4420731707319,19.75552591463415,1,1,B,break,0,10,0.0,0.0,0.75,fast,843
333,1664.0106382978724,20.800132978723404,1,1,B,break,0,10,0.0,0.0,0.75,fast,847
334,1522.006711409396,19.025083892617452,1,1,B,break,0,10,0.0,0.0,0.75,fast,851
335,1341.4322916666667,16.767903645833336,1,1,B,break,0,10,0.0,0.0,0.75,fast,855
336,1074.5486600846264,13.431858251057829,1,1,B,break,0,10,0.0,0.0,0.75,fast,858
337,1393.3780918727916,17.417226148409895,1,1,B,break,0,10,0.0,0.0,0.75,fast,860
338,807.2166666666666,10.090208333333333,1,1,B,break,0,10,0.0,0.0,0.75,fast,863
339,1041.3225806451615,13.016532258064519,1,1,B,break,0,10,0.0,0.0,0.75,fast,865
340,1023.9518072289158,12.799397590361448,1,1,B,break,0,10,0.0,0.0,0.75,fast,867
341,1261.5,15.76875,1,1,B,break,0,10,0.0,0.0,0.75,fast,869
342,1691.96875,21.149609375,1,1,B,break,0,10,0.0,0.0,0.75,fast,872
343,1757.1200000000001,21.964000000000002,1,1,B,break,0,10,0.0,0.0,0.75,fast,876
344,1674.181818181818,20.927272727272726,1,1,B,break,0,10,0.0,0.0,0.75,fast,880
345,1863.6000000000001,23.295,1,1,B,break,0,10,0.0,0.0,0.75,fast,884
346,427.83300821322825,5.347912602665353,1,1,B,break,0,11,0.0,0.0,0.75,fast,889
347,868.3178654292344,10.85397331786543,1,1,B,break,0,11,0.0,0.0,0.75,fast,890
348,845.75,10.571875,1,1,B,break,0,11,0.0,0.0,0.75,fast,892
349,911.5510204081633,11.394387755102041,1,1,B,break,0,11,0.0,0.0,0.75,fast,894
350,748.9588550983899,9.361985688729874,1,1,B,break,0,11,0.0,0.0,0.75,fast,896
352,603.3303571428571,7.541629464285714,1,1,B,break,0,11,0.0,0.0,0.75,fast,899
353,771.6497220015887,9.645621525019859,1,1,B,break,0,11,0.0,0.0,0.75,fast,900
354,728.9609665427508,9.112012081784385,1,1,B,break,0,11,0.0,0.0,0.75,fast,902
355,830.2234794908062,10.377793493635078,1,1,B,break,0,11,0.0,0.0,0.75,fast,904
356,994.06993006993,12.425874125874126,1,1,B,break,0,11,0.0,0.0,0.75,fast,906
357,1107.925,13.849062499999999,1,1,B,break,0,11,0.0,0.0,0.75,fast,908
358,1198.4470588235295,14.980588235294118,1,1,B,break,0,11,0.0,0.0,0.75,fast,911
359,1292.9387755102043,16.161734693877555,1,1,B,break,0,11,0.0,0.0,0.75,fast,914
360,1396.531914893617,17.456648936170215,1,1,B,break,0,11,0.0,0.0,0.75,fast,917
361,1569.019230769231,19.612740384615385,1,1,B,break,0,11,0.0,0.0,0.75,fast,920
362,1550.0625,19.37578125,1,1,B,break,0,11,0.0,0.0,0.75,fast,924
363,1475.1864406779662,18.43983050847458,1,1,B,break,0,11,0.0,0.0,0.75,fast,928
364,1663.9999999999998,20.799999999999997,1,1,B,break,0,11,0.0,0.0,0.75,fast,932
365,1549.6756756756756,19.370945945945945,1,1,B,break,0,11,0.0,0.0,0.75,fast,936
366,1415.2747252747254,17.690934065934066,1,1,B,break,0,11,0.0,0.0,0.75,fast,940
367,1228.3466666666668,15.354333333333335,1,1,B,break,0,11,0.0,0.0,0.75,fast,943
368,966.3729372937295,12.079661716171618,1,1,B,break,0,11,0.0,0.0,0.75,fast,946
369,1292.6936936936938,16.15867117117117,1,1,B,break,0,11,0.0,0.0,0.75,fast,948
370,1126.3500000000001,14.079375000000002,1,1,B,break,0,11,0.0,0.0,0.75,fast,951
371,1559.0,19.4875,1,1,B,break,0,11,0.0,0.0,0.75,fast,954
372,1345.9999999999998,16.824999999999996,1,1,B,break,0,11,0.0,0.0,0.75,fast,958
373,1789.375,22.3671875,1,1,B,break,0,11,0.0,0.0,0.75,fast,961
374,1590.0,19.875,1,1,B,break,0,11,0.0,0.0,0.75,fast,965
375,448.7150638818305,5.608938298522881,1,1,B,break,0,12,0.0,0.0,0.75,fast,969
376,750.7668024439919,9.384585030549898,1,1,B,break,0,12,0.0,0.0,0.75,fast,970
377,729.7605633802817,9.122007042253522,1,1,B,break,0,12,0.0,0.0,0.75,fast,972
378,642.544681391216,8.0318085173902,1,1,B,break,0,12,0.0,0.0,0.75,fast,974
381,695.2859125607217,8.691073907009022,1,1,B,break,0,12,0.0,0.0,0.75,fast,977
382,649.2565959648215,8.115707449560269,1,1,B,break,0,12,0.0,0.0,0.75,fast,978
383,745.9325971058644,9.324157463823305,1,1,B,break,0,12,0.0,0.0,0.75,fast,979
384,902.3267776096823,11.279084720121029,1,1,B,break,0,12,0.0,0.0,0.75,fast,981
385,1027.5039370078741,12.843799212598427,1,1,B,break,0,12,0.0,0.0,0.75,fast,983
386,1121.6294779938587,14.020368474923234,1,1,B,break,0,12,0.0,0.0,0.75,fast,985
387,1318.3084337349396,16.478855421686745,1,1,B,break,0,12,0.0,0.0,0.75,fast,988
388,1501.1791666666668,18.764739583333334,1,1,B,break,0,12,0.0,0.0,0.75,fast,991
389,1554.83857442348,19.435482180293498,1,1,B,break,0,12,0.0,0.0,0.75,fast,995
390,1634.7675840978593,20.43459480122324,1,1,B,break,0,12,0.0,0.0,0.75,fast,999
391,1504.7461024498887,18.80932628062361,1,1,B,break,0,12,0.0,0.0,0.75,fast,1003
392,1312.9742857142858,16.412178571428573,1,1,B,break,0,12,0.0,0.0,0.75,fast,1007
393,1048.906525573192,13.111331569664902,1,1,B,break,0,12,0.0,0.0,0.75,fast,1010
394,1367.3792723263507,17.092240904079382,1,1,B,break,0,12,0.0,0.0,0.75,fast,1012
395,796.3901515151515,9.954876893939394,1,1,B,break,0,12,0.0,0.0,0.75,fast,1015
396,1205.5824561403508,15.069780701754386,1,1,B,break,0,12,0.0,0.0,0.75,fast,1017
397,1041.6992481203006,13.021240601503758,1,1,B,break,0,12,0.0,0.0,0.75,fast,1020
398,1257.0000000000002,15.712500000000002,1,1,B,break,0,12,0.0,0.0,0.75,fast,1022
399,1464.4827586206898,18.306034482758623,1,1,B,break,0,12,0.0,0.0,0.75,fast,1025
400,1686.8454545454545,21.085568181818182,1,1,B,break,0,12,0.0,0.0,0.75,fast,1029
401,1736.030303030303,21.700378787878787,1,1,B,break,0,12,0.0,0.0,0.75,fast,1033
402,1631.391304347826,20.392391304347825,1,1,B,break,0,12,0.0,0.0,0.75,fast,1037
403,1850.2068965517242,23.127586206896552,1,1,B,break,0,12,0.0,0.0,0.75,fast,1041
404,427.444859346091,5.343060741826138,1,1,B,break,0,13,0.0,0.0,0.75,fast,1046
405,799.5330330330331,9.994162912912914,1,1,B,break,0,13,0.0,0.0,0.75,fast,1047
406,702.7931034482758,8.784913793103447,1,1,B,break,0,13,0.0,0.0,0.75,fast,1049
407,848.7977528089889,10.60997191011236,1,1,B,break,0,13,0.0,0.0,0.75,fast,1050
408,703.8482513337285,8.798103141671607,1,1,B,break,0,13,0.0,0.0,0.75,fast,1052
410,650.1631419939578,8.127039274924472,1,1,B,break,0,13,0.0,0.0,0.75,fast,1054
411,816.2305998899284,10.202882498624104,1,1,B,break,0,13,0.0,0.0,0.75,fast,1055
412,774.0324594257179,9.675405742821473,1,1,B,break,0,13,0.0,0.0,0.75,fast,1057
413,843.828488372093,10.547856104651164,1,1,B,break,0,13,0.0,0.0,0.75,fast,1059
414,995.8247863247863,12.447809829059828,1,1,B,break,0,13,0.0,0.0,0.75,fast,1061
415,1166.2,14.5775,1,1,B,break,0,13,0.0,0.0,0.75,fast,1063
416,1159.144578313253,14.489307228915663,1,1,B,break,0,13,0.0,0.0,0.75,fast,1066
417,1243.711055276382,15.546388190954776,1,1,B,break,0,13,0.0,0.0,0.75,fast,1069
418,1329.4193548387095,16.61774193548387,1,1,B,break,0,13,0.0,0.0,0.75,fast,1072
419,1386.5714285714284,17.332142857142856,1,1,B,break,0,13,0.0,0.0,0.75,fast,1075
420,1435.0704225352113,17.93838028169014,1,1,B,break,0,13,0.0,0.0,0.75,fast,1078
421,1616.7142857142858,20.208928571428572,1,1,B,break,0,13,0.0,0.0,0.75,fast,1081
422,1592.6785714285713,19.908482142857142,1,1,B,break,0,13,0.0,0.0,0.75,fast,1085
423,1824.8181818181818,22.81022727272727,1,1,B,break,0,13,0.0,0.0,0.75,fast,1089
424,1518.675392670157,18.983442408376963,1,1,B,break,0,13,0.0,0.0,0.75,fast,1094
425,1692.2000000000003,21.152500000000003,1,1,B,break,0,13,0.0,0.0,0.75,fast,1098
426,1552.8000000000002,19.410000000000004,1,1,B,break,0,13,0.0,0.0,0.75,fast,1102
427,1599.0431654676258,19.98803956834532,1,1,B,break,0,13,0.0,0.0,0.75,fast,1106
428,1464.9044943820224,18.31130617977528,1,1,B,break,0,13,0.0,0.0,0.75,fast,1110
429,1277.8125,15.97265625,1,1,B,break,0,13,0.0,0.0,0.75,fast,1114
430,1013.8531746031746,12.673164682539682,1,1,B,break,0,13,0.0,0.0,0.75,fast,1117
431,1333.5099502487565,16.668874378109457,1,1,B,break,0,13,0.0,0.0,0.75,fast,1119
432,1537.5,19.21875,1,1,B,break,0,13,0.0,0.0,0.75,fast,1122
433,499.78516990273545,6.247314623784193,1,1,B,break,0,14,0.0,0.0,0.75,fast,1126
434,594.1332199546486,7.426665249433107,1,1,B,break,0,14,0.0,0.0,0.75,fast,1127
435,595.48,7.4435,1,1,B,break,0,14,0.0,0.0,0.75,fast,1128
436,642.5778546712802,8.032223183391002,1,1,B,break,0,14,0.0,0.0,0.75,fast,1129
437,501.9844124700239,6.274805155875299,1,1,B,break,0,14,0.0,0.0,0.75,fast,1130
439,611.5749135612755,7.644686419515944,1,1,B,break,0,14,0.0,0.0,0.75,fast,1132
440,593.5082623935903,7.418853279919878,1,1,B,break,0,14,0.0,0.0,0.75,fast,1133
441,626.5134014039565,7.831417517549457,1,1,B,break,0,14,0.0,0.0,0.75,fast,1134
442,776.745672436751,9.709320905459387,1,1,B,break,0,14,0.0,0.0,0.75,fast,1135
443,939.2430555555555,11.740538194444444,1,1,B,break,0,14,0.0,0.0,0.75,fast,1137
444,926.8583333333332,11.585729166666665,1,1,B,break,0,14,0.0,0.0,0.75,fast,1139
445,1019.6062846580406,12.745078558225508,1,1,B,break,0,14,0.0,0.0,0.75,fast,1141
446,1105.7012987012986,13.821266233766233,1,1,B,break,0,14,0.0,0.0,0.75,fast,1143
447,1160.4285714285716,14.505357142857145,1,1,B,break,0,14,0.0,0.0,0.75,fast,1146
448,1213.8051689860836,15.172564612326045,1,1,B,break,0,14,0.0,0.0,0.75,fast,1149
449,1387.9969135802469,17.349961419753086,1,1,B,break,0,14,0.0,0.0,0.75,fast,1152
450,1363.1797752808989,17.039747191011237,1,1,B,break,0,14,0.0,0.0,0.75,fast,1155
451,1578.0700000000002,19.725875000000002,1,1,B,break,0,14,0.0,0.0,0.75,fast,1158
452,1751.6545961002785,21.89568245125348,1,1,B,break,0,14,0.0,0.0,0.75,fast,1162
453,1934.36,24.179499999999997,1,1,B,break,0,14,0.0,0.0,0.75,fast,1166
454,1755.608695652174,21.945108695652173,1,1,B,break,0,14,0.0,0.0,0.75,fast,1171
455,1986.8571428571427,24.835714285714282,1,1,B,break,0,14,0.0,0.0,0.75,fast,1175
456,1832.0186915887853,22.900233644859817,1,1,B,break,0,14,0.0,0.0,0.75,fast,1180
457,1699.0406779661018,21.238008474576272,1,1,B,break,0,14,0.0,0.0,0.75,fast,1185
458,1512.919642857143,18.911495535714288,1,1,B,break,0,14,0.0,0.0,0.75,fast,1189
459,1245.389848812095,15.567373110151186,1,1,B,break,0,14,0.0,0.0,0.75,fast,1193
460,1565.5007727975271,19.56875965996909,1,1,B,break,0,14,0.0,0.0,0.75,fast,1196
462,457.40132785471417,5.717516598183927,1,1,B,break,0,15,0.0,0.0,0.75,fast,1201
463,1186.3818181818183,14.82977272727273,1,1,B,break,0,15,0.0,0.0,0.75,fast,1202
464,1171.0,14.6375,1,1,B,break,0,15,0.0,0.0,0.75,fast,1205
465,1233.3529411764707,15.416911764705883,1,1,B,break,0,15,0.0,0.0,0.75,fast,1208
466,1075.5846237930407,13.44480779741301,1,1,B,break,0,15,0.0,0.0,0.75,fast,1211
467,870.0,10.875,1,1,B,break,0,15,0.0,0.0,0.75,fast,1213
468,932.0,11.65,1,1,B,break,0,15,0.0,0.0,0.75,fast,1215
469,1101.1768106086365,13.764710132607956,1,1,B,break,0,15,0.0,0.0,0.75,fast,1217
470,1048.948698315467,13.111858728943337,1,1,B,break,0,15,0.0,0.0,0.75,fast,1220
471,1161.9768883878241,14.524711104847801,1,1,B,break,0,15,0.0,0.0,0.75,fast,1222
472,1316.5467196819086,16.456833996023857,1,1,B,break,0,15,0.0,0.0,0.75,fast,1225
473,1453.569892473118,18.169623655913973,1,1,B,break,0,15,0.0,0.0,0.75,fast,1228
474,1436.4245810055866,17.955307262569832,1,1,B,break,0,15,0.0,0.0,0.75,fast,1232
475,1529.2228571428573,19.115285714285715,1,1,B,break,0,15,0.0,0.0,0.75,fast,1235
476,1614.2032520325201,20.177540650406502,1,1,B,break,0,15,0.0,0.0,0.75,fast,1239
477,1671.9166666666667,20.898958333333333,1,1,B,break,0,15,0.0,0.0,0.75,fast,1243
478,1725.363905325444,21.56704881656805,1,1,B,break,0,15,0.0,0.0,0.75,fast,1247
479,1905.5545454545454,23.81943181818182,1,1,B,break,0,15,0.0,0.0,0.75,fast,1251
480,1884.851851851852,23.56064814814815,1,1,B,break,0,15,0.0,0.0,0.75,fast,1256
481,2100.136842105263,26.251710526315787,1,1,B,break,0,15,0.0,0.0,0.75,fast,1261
482,1157.6252771618626,14.470315964523284,1,1,B,break,0,15,0.0,0.0,0.75,fast,1266
483,1336.5555555555557,16.706944444444446,1,1,B,break,0,15,0.0,0.0,0.75,fast,1269
484,1301.3225806451612,16.266532258064515,1,1,B,break,0,15,0.0,0.0,0.75,fast,1272
485,1506.0000000000002,18.825000000000003,1,1,B,break,0,15,0.0,0.0,0.75,fast,1275
486,1235.0,15.4375,1,1,B,break,0,15,0.0,0.0,0.75,fast,1279
487,1105.05444646098,13.81318058076225,1,1,B,break,0,15,0.0,0.0,0.75,fast,1282
488,917.6100000000001,11.470125000000001,1,1,B,break,2,22,40.37628058087306,0.5047035072609132,1.2547035072609132,fast,1285
489,647.9937849596023,8.099922311995028,1,1,B,break,2,22,29.470897469759112,0.3683862183719889,1.118386218371989,fast,1287
490,958.2032032032031,11.977540040040038,1,1,B,break,2,22,40.3968381270066,0.5049604765875826,1.2549604765875826,fast,1288
491,457.81413010901395,5.7226766263626745,1,1,B,break,0,16,0.0,0.0,0.75,fast,1290
492,1222.4006116207952,15.28000764525994,1,1,B,break,0,16,0.0,0.0,0.75,fast,1291
493,1207.6764705882354,15.095955882352943,1,1,B,break,0,16,0.0,0.0,0.75,fast,1294
494,1274.4543859649123,15.930679824561404,1,1,B,break,0,16,0.0,0.0,0.75,fast,1297
495,1114.592953702596,13.932411921282451,1,1,B,break,0,16,0.0,0.0,0.75,fast,1300
496,909.9965528047633,11.374956910059542,1,1,B,break,0,16,0.0,0.0,0.75,fast,1303
497,968.6128279883382,12.107660349854227,1,1,B,break,0,16,0.0,0.0,0.75,fast,1305
498,1131.1845071879202,14.139806339849002,1,1,B,break,0,16,0.0,0.0,0.75,fast,1307
499,1072.7508935936212,13.409386169920264,1,1,B,break,0,16,0.0,0.0,0.75,fast,1310
500,1199.996537396122,14.999956717451525,1,1,B,break,0,16,0.0,0.0,0.75,fast,1312
501,1359.672998643148,16.99591248303935,1,1,B,break,0,16,0.0,0.0,0.75,fast,1315
502,1486.8398268398266,18.585497835497833,1,1,B,break,0,16,0.0,0.0,0.75,fast,1318
503,1471.8859649122808,18.39857456140351,1,1,B,break,0,16,0.0,0.0,0.75,fast,1322
504,1569.4586312563843,19.618232890704803,1,1,B,break,0,16,0.0,0.0,0.75,fast,1326
505,1651.329411764706,20.641617647058826,1,1,B,break,0,16,0.0,0.0,0.75,fast,1330
506,1709.5384615384614,21.369230769230768,1,1,B,break,0,16,0.0,0.0,0.75,fast,1334
507,1761.2750275027504,22.01593784378438,1,1,B,break,0,16,0.0,0.0,0.75,fast,1338
508,1938.117730496454,24.226471631205676,1,1,B,break,0,16,0.0,0.0,0.75,fast,1342
509,1915.5079365079366,23.943849206349206,1,1,B,break,0,16,0.0,0.0,0.75,fast,1347
510,2123.321428571429,26.54151785714286,1,1,B,break,0,16,0.0,0.0,0.75,fast,1352
511,1186.3616326530612,14.829520408163265,1,1,B,break,1,22,36.92043997833756,0.4615054997292195,1.2115054997292196,fast,1357
512,1364.357142857143,17.054464285714285,1,1,B,break,0,16,0.0,0.0,0.75,fast,1360
513,1338.5619834710742,16.732024793388426,1,1,B,break,0,16,0.0,0.0,0.75,fast,1363
514,1550.5652173913043,19.382065217391304,1,1,B,break,0,16,0.0,0.0,0.75,fast,1366
515,1280.0723214285713,16.000904017857142,1,1,B,break,0,16,0.0,0.0,0.75,fast,1370
516,1144.4828080229227,14.306035100286532,1,1,B,break,1,22,35.95287503809973,0.4494109379762466,1.1994109379762465,fast,1373
517,953.8243352135376,11.92280419016922,1,1,B,break,1,22,31.323166595191903,0.3915395824398988,1.1415395824398988,fast,1376
518,684.6110985788406,8.557638732235507,1,1,B,break,1,22,23.246949828571946,0.29058687285714935,1.0405868728571495,fast,1378
519,993.1931174089068,12.414913967611335,1,1,B,break,1,22,31.234909777894526,0.39043637222368155,1.1404363722236814,fast,1379
520,477.679169252039,5.970989615650487,1,1,B,break,0,17,0.0,0.0,0.75,fast,1381
521,1239.5150972936701,15.493938716170877,1,1,B,break,0,17,0.0,0.0,0.75,fast,1382
522,1102.2857142857144,13.77857142857143,1,1,B,break,0,17,0.0,0.0,0.75,fast,1385
523,1292.306990881459,16.153837386018235,1,1,B,break,0,17,0.0,0.0,0.75,fast,1388
524,1139.2808602150537,14.241010752688172,1,1,B,break,0,17,0.0,0.0,0.75,fast,1391
525,1047.3540790580319,13.091925988225398,1,1,B,break,0,17,0.0,0.0,0.75,fast,1394
526,1109.6719242902209,13.870899053627761,1,1,B,break,0,17,0.0,0.0,0.75,fast,1396
527,1279.548717948718,15.994358974358974,1,1,B,break,0,17,0.0,0.0,0.75,fast,1399
528,1226.1393114491593,15.326741393114492,1,1,B,break,0,17,0.0,0.0,0.75,fast,1402
529,1303.082494969819,16.288531187122736,1,1,B,break,0,17,0.0,0.0,0.75,fast,1405
530,1459.1290322580646,18.23911290322581,1,1,B,break,0,17,0.0,0.0,0.75,fast,1408
531,1620.6236559139784,20.25779569892473,1,1,B,break,0,17,0.0,0.0,0.75,fast,1412
532,1614.529661016949,20.181620762711862,1,1,B,break,0,17,0.0,0.0,0.75,fast,1416
533,1680.1934713375797,21.002418391719747,1,1,B,break,0,17,0.0,0.0,0.75,fast,1420
534,1784.0055865921786,22.300069832402233,1,1,B,break,0,17,0.0,0.0,0.75,fast,1424
535,1836.2678571428573,22.953348214285718,1,1,B,break,0,17,0.0,0.0,0.75,fast,1428
536,1902.0726643598616,23.77590830449827,1,1,B,break,0,17,0.0,0.0,0.75,fast,1433
537,2083.6512455516017,26.045640569395022,1,1,B,break,0,17,0.0,0.0,0.75,fast,1438
538,2059.3478260869565,25.741847826086957,1,1,B,break,0,17,0.0,0.0,0.75,fast,1443
539,2276.521739130435,28.456521739130437,1,1,B,break,0,17,0.0,0.0,0.75,fast,1448
540,1150.7980295566501,14.384975369458127,1,1,B,break,0,17,0.0,0.0,0.75,fast,1454
541,1327.64406779661,16.595550847457623,1,1,B,break,0,17,0.0,0.0,0.75,fast,1457
542,1172.1264367816093,14.651580459770116,1,1,B,break,0,17,0.0,0.0,0.75,fast,1460
543,1377.7636363636364,17.222045454545455,1,1,B,break,0,17,0.0,0.0,0.75,fast,1463
544,1221.7903225806451,15.272379032258064,1,1,B,break,0,17,0.0,0.0,0.75,fast,1466
545,1095.8591836734695,13.698239795918369,1,1,B,break,0,17,0.0,0.0,0.75,fast,1469
546,904.5201149425288,11.30650143678161,1,1,B,break,0,17,0.0,0.0,0.75,fast,1472
547,637.0716134598792,7.963395168248491,1,1,B,break,0,17,0.0,0.0,0.75,fast,1474
548,956.0590951061865,11.950738688827332,1,1,B,break,0,17,0.0,0.0,0.75,fast,1475
549,472.39325671126585,5.904915708890823,1,1,B,break,0,18,0.0,0.0,0.75,fast,1477
550,1240.8611604095563,15.510764505119454,1,1,B,break,0,18,0.0,0.0,0.75,fast,1478
551,1113.0,13.9125,1,1,B,break,0,18,0.0,0.0,0.75,fast,1481
552,1298.2718204488779,16.228397755610974,1,1,B,break,0,18,0.0,0.0,0.75,fast,1484
553,1157.4785890161654,14.468482362702067,1,1,B,break,0,18,0.0,0.0,0.75,fast,1487
554,1056.0,13.2,1,1,B,break,0,18,0.0,0.0,0.75,fast,1490
555,1118.0,13.975,1,1,B,break,0,18,0.0,0.0,0.75,fast,1492
556,1288.835759244689,16.11044699055861,1,1,B,break,0,18,0.0,0.0,0.75,fast,1495
557,1245.24911284599,15.565613910574877,1,1,B,break,0,18,0.0,0.0,0.75,fast,1498
558,1309.959000640615,16.374487508007686,1,1,B,break,0,18,0.0,0.0,0.75,fast,1501
559,1461.9268542199488,18.274085677749362,1,1,B,break,0,18,0.0,0.0,0.75,fast,1504
560,1638.1818181818182,20.477272727272727,1,1,B,break,0,18,0.0,0.0,0.75,fast,1508
561,1625.9201807228917,20.324002259036146,1,1,B,break,0,18,0.0,0.0,0.75,fast,1512
562,1718.2518422193325,21.478148027741657,1,1,B,break,0,18,0.0,0.0,0.75,fast,1516
563,1799.5860284605433,22.49482535575679,1,1,B,break,0,18,0.0,0.0,0.75,fast,1520
564,1855.2716049382718,23.190895061728398,1,1,B,break,0,18,0.0,0.0,0.75,fast,1524
565,1915.5909849749582,23.944887312186978,1,1,B,break,0,18,0.0,0.0,0.75,fast,1529
566,2089.261363636364,26.11576704545455,1,1,B,break,0,18,0.0,0.0,0.75,fast,1534
567,2059.195583596215,25.739944794952685,1,1,B,break,0,18,0.0,0.0,0.75,fast,1539
568,2289.4833333333336,28.61854166666667,1,1,B,break,0,18,0.0,0.0,0.75,fast,1544
569,1017.9056027164686,12.723820033955857,1,1,B,break,0,18,0.0,0.0,0.75,fast,1550
570,1198.9305993690853,14.986632492113566,1,1,B,break,0,18,0.0,0.0,0.75,fast,1552
571,1070.920918367347,13.386511479591837,1,1,B,break,0,18,0.0,0.0,0.75,fast,1555
572,1287.732441471572,16.09665551839465,1,1,B,break,0,18,0.0,0.0,0.75,fast,1557
573,1095.0,13.6875,1,1,B,break,0,18,0.0,0.0,0.75,fast,1560
574,971.698858230257,12.146235727878212,1,1,B,break,0,18,0.0,0.0,0.75,fast,1563
575,771.945518453427,9.649318980667838,1,1,B,break,2,22,17.15065421880459,0.21438317773505738,0.9643831777350573,fast,1565
576,506.80153738644304,6.335019217330538,1,1,B,break,2,22,11.647131958781767,0.14558914948477208,0.8955891494847721,fast,1567
577,822.7011735121542,10.283764668901927,1,1,B,break,2,22,17.496191514643932,0.21870239393304916,0.9687023939330491,fast,1568
578,444.4461304240547,5.555576630300683,1,1,B,break,0,19,0.0,0.0,0.75,fast,1570
579,780.0327790973871,9.75040973871734,1,1,B,break,0,19,0.0,0.0,0.75,fast,1571
580,706.4692758919126,8.830865948648908,1,1,B,break,0,19,0.0,0.0,0.75,fast,1573
581,674.0828651685393,8.426035814606742,1,1,B,break,0,19,0.0,0.0,0.75,fast,1574
582,735.6860189573459,9.196075236966823,1,1,B,break,0,19,0.0,0.0,0.75,fast,1575
583,894.5456683653471,11.181820854566839,1,1,B,break,0,19,0.0,0.0,0.75,fast,1577
584,871.3820272572401,10.892275340715502,1,1,B,break,0,19,0.0,0.0,0.75,fast,1579
585,861.0122107969152,10.762652634961439,1,1,B,break,0,19,0.0,0.0,0.75,fast,1581
586,1261.3253397282174,15.766566746602717,1,1,B,break,0,19,0.0,0.0,0.75,fast,1583
587,1462.4290976058933,18.280363720073666,1,1,B,break,0,19,0.0,0.0,0.75,fast,1586
